"conversation_id_str,""""created_at""","""favorite_count""","""full_text""","""id_str""","""image_url""","""in_reply_to_screen_name""","""lang""","""location""","""quote_count""","""reply_count""","""retweet_count""","""tweet_url""","""user_id_str""","""username"
"1919814906523550066,""""Tue May 06 18:01:56 +0000 2025""","""0""","""ga sadar bukunya basah"";"" lagi baca part ini trs dada nyesek bgt rasanya.ada rasa takut ikhlas kecewa marah. sambil peluk diri sendiri blg maaf ya mel kalo memang nanti lo akan lebih lama menemukan arti bahagia itu maaf ya belum bisa nemuin diri sendiri seutuhnya kuat ya.. https://t.co/BkNLJnu19M""","""1919814906523550066""","""https://pbs.twimg.com/media/GqSNeX0a4AAiyBm.jpg""","""""","""in""","""Cilegon, Indonesia""","""0""","""1""","""0""","""https://x.com/ameliaon7/status/1919814906523550066""","""1168090595014791168""","""ameliaon7"""""";;"
"1919814878300176402,""""Tue May 06 18:01:50 +0000 2025""","""0""","""igi bahagia terus ya? aku sayang kamu.""","""1919814878300176402""","""""","""""","""in""","""in love with captain""","""0""","""0""","""0""","""https://x.com/startof25/status/1919814878300176402""","""1876933884233080832""","""startof25"
"1919814665288253601,""""Tue May 06 18:00:59 +0000 2025""","""0""","""Tugas support itu mendukungnya agar bahagia bukan untuk mendapatkan hatinya""","""1919814665288253601""","""""","""""","""in""","""Indonesia""","""0""","""1""","""2""","""https://x.com/K_aji_99/status/1919814665288253601""","""1433587937996730369""","""K_aji_99"
"1919806996900991264,""""Tue May 06 18:00:49 +0000 2025""","""0""","""@gudfavo Hbd ocha.. Moga panjang umur sehat selalu bahagia selalu tercapai apa yang dicita2kan dan selalu dalam perlindungan Allah SWT ""","""1919814622946697245""","""""","""gudfavo""","""in""","""Indonesia""","""0""","""0""","""0""","""https://x.com/theHappy_On3/status/1919814622946697245""","""1799050651990994944""","""theHappy_On3"
"1919780493479809254,""""Tue May 06 18:00:11 +0000 2025""","""1""","""@sutoroberibread @convomf Krn sudah dibaca aku ijin hapus jawaban ya kak. Makasih doanya. Semoga lekas membaik bahagia selalu""","""1919814466348146898""","""""","""sutoroberibread""","""in""","""Rivendell""","""0""","""0""","""0""","""https://x.com/kayden_break/status/1919814466348146898""","""391168817""","""kayden_break"
"1919814272168951918,""""Tue May 06 17:59:25 +0000 2025""","""0""","""ngumpul bareng keluarga di Indonesia pasti selalu bikin senang dan bahagia""","""1919814272168951918""","""""","""""","""in""","""Jatim""","""0""","""0""","""0""","""https://x.com/marielenatho/status/1919814272168951918""","""1891976437""","""marielenatho"
"1919723124461076972,""""Tue May 06 17:59:09 +0000 2025""","""0""","""@calmwater52hz ketoke cukup kui om bahagia ne mentok""","""1919814205274051030""","""""","""calmwater52hz""","""in""","""""","""0""","""0""","""0""","""https://x.com/4US3LESS/status/1919814205274051030""","""1593131100289007617""","""4US3LESS"
"1919812934743818291,""""Tue May 06 17:57:55 +0000 2025""","""4""","""tapi ngeliat 2 adik itu bahagia sekalii dan bertahan sejauh ini dengan omongan - omongan jahat yg gue cuman org asing aja bacanya sakit sakit bgt rasanya... jd malah bikin gue tambah sayang banget sama mereka""","""1919813893360361922""","""""","""forgotpassto""","""in""","""""","""0""","""1""","""0""","""https://x.com/forgotpassto/status/1919813893360361922""","""1865118474500214785""","""forgotpassto"
"1919813671926055269,""""Tue May 06 17:57:02 +0000 2025""","""0""","""Untuk fams semoga diberi kesehatan dan pastinya bahagia selalu. Untuk pacar gue i love you and you're mine you'll always be mine.""","""1919813671926055269""","""""","""""","""in""","""HOOLIGAN""","""0""","""0""","""0""","""https://x.com/javioryoung/status/1919813671926055269""","""1835886103586578432""","""javioryoung"
"1919812885582348382,""""Tue May 06 17:56:57 +0000 2025""","""0""","""@ikuzae @Nowhereiz aku bingung nanggepinnya gimana aku cuma ketawa liat kalian. sehat-sehat ya kalian? semoga circle kalian selalu awet dan bahagia terus. terima kasih sudah menghibur.""","""1919813653056127423""","""""","""ikuzae""","""in""","""""","""0""","""1""","""0""","""https://x.com/deonzip/status/1919813653056127423""","""753192708605214720""","""deonzip"
"1919813622403838113,""""Tue May 06 17:56:50 +0000 2025""","""0""","""gue cuma berharap di x ini siapapun yg pernah ada dikapal mq tolong banget bantu vote m&amp"";""q sebagai pp di rcti+ plis aku yakin kalian baik banget tolong jangan kaitkan hal rl dengan sinet nya yaaa kita pernah bahagia bareng2 walaupun sekarang udah berjalan masing2. #moqeel""","""1919813622403838113""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/araarchive24/status/1919813622403838113""","""1894366922864824322""","""araarchive24"""""";;"
"1919813506024575179,""""Tue May 06 17:56:22 +0000 2025""","""0""","""Harus berani memutuskan.. Nikah ki ora suwe.. Gak itungan jam.. Gur nembung kowe gelem tak ajak urip bahagia bareng.. Wani apa gak ?""","""1919813506024575179""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/ohya12344/status/1919813506024575179""","""1369638662430806026""","""ohya12344"
"1919682905644605718,""""Tue May 06 17:55:28 +0000 2025""","""0""","""@93kijo hal kecil bikin bahagia""","""1919813278332813542""","""""","""93kijo""","""in""","""He/him.""","""0""","""0""","""0""","""https://x.com/turybo/status/1919813278332813542""","""1795114362757398528""","""turybo"
"1919734795929596170,""""Tue May 06 17:55:12 +0000 2025""","""0""","""@lupiiisjawaa @LIBR4TZ emang! hati dan pikiran tenang dan bahagia tu obaat dari segala obat!!!!""","""1919813209604657357""","""""","""lupiiisjawaa""","""in""","""""","""0""","""0""","""0""","""https://x.com/inmyarchives/status/1919813209604657357""","""1117751185539096576""","""inmyarchives"
"1919812538507678019,""""Tue May 06 17:54:20 +0000 2025""","""0""","""@banyaktanyaak Aku bahagia si""","""1919812991370883167""","""""","""banyaktanyaak""","""in""","""Unavail""","""0""","""1""","""0""","""https://x.com/noturuta/status/1919812991370883167""","""1735358913124679680""","""noturuta"
"1919812947230265816,""""Tue May 06 17:54:09 +0000 2025""","""0""","""Aku kamu dan cerita bahagia. Indah bukan?""","""1919812947230265816""","""""","""""","""in""","""bandar lampung""","""0""","""0""","""0""","""https://x.com/penyintasulung/status/1919812947230265816""","""488586382""","""penyintasulung"
"1919812754984083915,""""Tue May 06 17:53:23 +0000 2025""","""0""","""Bahagia bentar habis itu ntah moment bangsat apa yg harus di lalui Hmmmm capekkkk""","""1919812754984083915""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/tiapacarkairi/status/1919812754984083915""","""1700806724641546240""","""tiapacarkairi"
"1919812538507678019,""""Tue May 06 17:52:32 +0000 2025""","""0""","""kamu tidur aja susah apalagi bahagia""","""1919812538507678019""","""""","""""","""in""","""DKI Jakarta, Indonesia""","""0""","""3""","""0""","""https://x.com/banyaktanyaak/status/1919812538507678019""","""1730898089614139392""","""banyaktanyaak"
"1919639505885168054,""""Tue May 06 17:51:42 +0000 2025""","""0""","""@NESVERLAND Gitu aja simple bikin bahagia tau""","""1919812328217837903""","""""","""NESVERLAND""","""in""","""""","""0""","""0""","""0""","""https://x.com/ariPrianggono/status/1919812328217837903""","""1173994608""","""ariPrianggono"
"1919811214278058487,""""Tue May 06 17:47:16 +0000 2025""","""1""","""Part paling bahagia karena mimpi mustahilku terwujud hahahaha https://t.co/UP3LcglR85""","""1919811214278058487""","""https://pbs.twimg.com/ext_tw_video_thumb/1919811090856476672/pu/img/C0lEkdhzIGPe-V7o.jpg""","""""","""in""","""""","""0""","""0""","""1""","""https://x.com/aeriaelll/status/1919811214278058487""","""1160512362""","""aeriaelll"
"1919716849396416947,""""Tue May 06 17:47:12 +0000 2025""","""0""","""@bynadna Sehat bahagia &amp"";"" banyak rejeki kita semua Aamiin Dom tangerang""","""1919811195785150640""","""""","""bynadna""","""in""","""""","""0""","""0""","""0""","""https://x.com/nazwahumairah1/status/1919811195785150640""","""1260150257913982976""","""nazwahumairah1"""""";;"
"1919811069528441017,""""Tue May 06 17:46:41 +0000 2025""","""9""","""Happy Birthday Hia Win Doa terbaik buatmu yaa Semoga panjang umur sehat selalu murah rejeki bahagia dan banyak cinta Langgeng sama nong Team yaa Jan lupa kasih adek buat Thi Tharn Thorn biar makin rame Terimakasih sudah hadir membawa kebahagiaan buat Broccoli @bb0un #bb0un https://t.co/fjoxkajXJD""","""1919811069528441017""","""https://pbs.twimg.com/media/GqSJ_mPaIAAPelz.jpg""","""""","""in""","""Profil BounPrem ⤵️""","""1""","""0""","""1""","""https://x.com/bounprem_id/status/1919811069528441017""","""1275281724449030145""","""bounprem_id"
"1919810983784034542,""""Tue May 06 17:46:21 +0000 2025""","""0""","""cukup sekian sampai jumpa semoga bahagia.""","""1919810983784034542""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/agilnsptr/status/1919810983784034542""","""1078248894792794112""","""agilnsptr"
"1919548711090200939,""""Tue May 06 17:46:21 +0000 2025""","""0""","""@blessingx Jangan deh mending cari bahagia dendiri""","""1919810983704531335""","""""","""blessingx""","""in""","""pa""","""0""","""0""","""0""","""https://x.com/origoami/status/1919810983704531335""","""733094099012706304""","""origoami"
"1919804348030501057,""""Tue May 06 17:45:53 +0000 2025""","""0""","""@Radio__RPW asal kau bahagia dj lampu kaka (yg viwersnya paling banyak)""","""1919810865660100980""","""""","""Radio__RPW""","""in""","""𝐍𝐚𝐫𝐞𝐬𝐰𝐚𝐫𝐢 𝐉.𝐃 / 𝟐𝟎𝟎𝟐 𝐞𝐧𝐞𝐫𝐠𝐲 ",,,,,,
"1919810648093163851,""""Tue May 06 17:45:01 +0000 2025""","""1""","""apaan sih gue nangis grgr luna maya sm maxim wkwkwkkw nangisin org bahagia""","""1919810648093163851""","""""","""""","""in""","""Bandung""","""0""","""0""","""0""","""https://x.com/purpleskuy/status/1919810648093163851""","""296657023""","""purpleskuy"
"1919810113877180810,""""Tue May 06 17:42:54 +0000 2025""","""0""","""knp hari ini aku nangis trs ya kek gampang bgt nangisssnya hari ini liat kucing nangis nonton drakor nangis liat org bahagia malah nangis juga""","""1919810113877180810""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/syhfrxx_/status/1919810113877180810""","""1868502666722344960""","""syhfrxx_"
"1919810098718789811,""""Tue May 06 17:42:50 +0000 2025""","""0""","""gua kira selama ini lo nurut perkataan gua lu mau ngelakuin apa yg gua minta karena emg lo sayang sama gua dan sesuai yg lo bilang biar bikin gua bahagia. tp nyatanya lo terpaksa ya ngelakuin itu? lo nurut iya iya aja tp sekali ada celah langsung jadiin boomerang buat gua""","""1919810098718789811""","""""","""""","""in""","""""","""0""","""1""","""0""","""https://x.com/SerauleBeaute/status/1919810098718789811""","""1537861136540114944""","""SerauleBeaute"
"1919810052971462773,""""Tue May 06 17:42:39 +0000 2025""","""0""","""Im so sorry bcs i love u:) kamu jadi harus ngerasain sakit terus tiap hari gara2 aku:) andai kamu gak ketemu aku kamu pasti udah bahagia banget sekarang ya kan?""","""1919810052971462773""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/Saarabiy/status/1919810052971462773""","""1640182869711802368""","""Saarabiy"
"1919809841238802776,""""Tue May 06 17:41:49 +0000 2025""","""0""","""Kak kapan Elio bisa hidup bahagia lepas dari keluarganya Cedric Paling nggak Sienna sama Cedric bakalan dapat karma atas perbuatan mereka melalui dedek bayi. Sumpah sih aku gak rela banget ini Elio memendam perasaannya terus menerus ""","""1919809841238802776""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/coffeebreak0592/status/1919809841238802776""","""1097915743759265792""","""coffeebreak0592"
"1919403107567419753,""""Tue May 06 17:40:28 +0000 2025""","""0""","""@naanaaaninu happy birthday myluv️ semoga selalu sehat dan bahagia makin sukses untuk segalanya makin jaya dan bersinar lagi kita dukung semua yang terbaik buat baek jdi harus happy terus️ HAPPY BAEKHYUN DAY!!! #큥일파티_참석완료 #HappyBaekhyunDay #해피큥데이 #WithBaekhyunInReverie https://t.co/HZ3HD626sB""","""1919809503672807579""","""https://pbs.twimg.com/media/GqSIkNka8AAYv29.jpg""","""naanaaaninu""","""in""","""""","""0""","""0""","""0""","""https://x.com/bbhxoel09/status/1919809503672807579""","""1886813909572784128""","""bbhxoel09"
"1919803376558018616,""""Tue May 06 17:40:19 +0000 2025""","""0""","""@notyourrbabee00 happy birthday piipii. smg sehat dan bahagia selamanya ""","""1919809466700333113""","""""","""notyourrbabee00""","""in""","""Jakarta Selatan, DKI Jakarta""","""0""","""0""","""0""","""https://x.com/papahhensem79/status/1919809466700333113""","""1796780093655982081""","""papahhensem79"
"1919809306351870172,""""Tue May 06 17:39:41 +0000 2025""","""0""","""cinta tu kek lu lagi bahagia bahagia bgt tapi klo lagi sakit sakit bgt terkadang gua rindu masa2 dimana gua jomblo trs gua cuman fokus ke diri sendiri doang tanpa harus overthinking malem2 gelisah mikirin org dan ga harus nanya2in kabar. only me and my own life.""","""1919809306351870172""","""""","""""","""in""","""Bali, Indonesia""","""0""","""1""","""0""","""https://x.com/macaromi9/status/1919809306351870172""","""1809862170693496832""","""macaromi9"
"1919809265491181579,""""Tue May 06 17:39:31 +0000 2025""","""0""","""Keknya baru kali ini hari yang harus nya bikin bahagia malah stress sampe migrain ga sembuh2 wkwkwk""","""1919809265491181579""","""""","""""","""in""","""yogyakarta""","""0""","""0""","""0""","""https://x.com/Derry_spicy/status/1919809265491181579""","""315625647""","""Derry_spicy"
"1919807676126789890,""""Tue May 06 17:39:20 +0000 2025""","""0""","""@cl0ssedacc Sama samaaa kakaaaa sayanggg Semoga tyda ada hari-hari penuh sedih lagi bahagia terus kaaa!! ""","""1919809219710058966""","""""","""cl0ssedacc""","""in""","""""","""0""","""0""","""0""","""https://x.com/teyedisini/status/1919809219710058966""","""1675358053217239041""","""teyedisini"
"1919801726313333064,""""Tue May 06 17:38:50 +0000 2025""","""0""","""@cqintaa happy birthday anak cantik semoga kamu bisa lebih bahagia lagi kedepannya bisa dapet cowo yang sayang sama kamu panjang umur sehat terus rejekinya ngalir kaya air terjun""","""1919809090618065276""","""""","""cqintaa""","""in""","""""","""0""","""0""","""0""","""https://x.com/O2O12O_/status/1919809090618065276""","""1503801926642634752""","""O2O12O_"
"1919407960272371714,""""Tue May 06 17:37:39 +0000 2025""","""0""","""@kimsecacc HAPPY BAEKHYUN DAY!!! Baekhyun sehat selalu bahagia selalu mam yg banyak yaa bayikk #큥일파티_참석완료 #HappyBaekhyunDay #해피큥데이 #WithBaekhyunInReverie @B_hundred_Hyun @BAEKHYUN_INB100 @weareoneEXO @INB100_official""","""1919808795577856197""","""""","""kimsecacc""","""in""","""""","""0""","""0""","""0""","""https://x.com/01_irma09/status/1919808795577856197""","""1109083484876738560""","""01_irma09"
"1919577105337335922,""""Tue May 06 17:37:15 +0000 2025""","""0""","""@tapibohoonk @westenthu antagonis menurut lu tapi hatinya baik makanya Shawn suka iya bersatu padu karna keduanya pernah serasi itu huhu tapi syukurnya cuma close friend mereka sekarang udah bahagia masing²""","""1919808693237108878""","""""","""tapibohoonk""","""in""","""""","""0""","""0""","""0""","""https://x.com/coqueotte/status/1919808693237108878""","""817834811905560576""","""coqueotte"
"1919808514408485135,""""Tue May 06 17:36:32 +0000 2025""","""0""","""KINI AKU HARUS PERGI WALAU INI PERDIH AKU HARUS PERGIIII KU RELA KAU HIDUP BAHAGIA DENGANNYA KU BAHAGIA UNTUKMU DOAKU SELALU BERSAMAMUUUU~ BABYYKKK ""","""1919808514408485135""","""""","""""","""in""","""𝐍𝐚𝐫𝐞𝐬𝐰𝐚𝐫𝐢 𝐉.𝐃 / 𝟐𝟎𝟎𝟐 𝐞𝐧𝐞𝐫𝐠𝐲 ",,,,,,
"1919808475091046552,""""Tue May 06 17:36:23 +0000 2025""","""0""","""@CHASlNGECHOES wml kenekat nih semoga aku bisa ikut bahagia bersama sama elu by https://t.co/p5mQdcz2qA""","""1919808475091046552""","""https://pbs.twimg.com/media/GqSHoaDbAAIcpic.jpg""","""CHASlNGECHOES""","""in""","""""","""0""","""0""","""0""","""https://x.com/ihaetchani/status/1919808475091046552""","""1436189515220021263""","""ihaetchani"
"1919697099316179165,""""Tue May 06 17:35:49 +0000 2025""","""0""","""@CakD3pp Bukti bhw warga jakarta tdk bahagia suka tawuran meski tdk jelas apa penyebabnya. Pengangguran &amp"";"" narkotika banyak di sekitar lingkungan mereka.""","""1919808334640578703""","""""","""CakD3pp""","""in""","""DKI Jakarta, Indonesia""","""0""","""0""","""0""","""https://x.com/streetlawyers85/status/1919808334640578703""","""1423349409840975873""","""streetlawyers85"""""";;"
"1919808301958889751,""""Tue May 06 17:35:42 +0000 2025""","""0""","""semoga kakak bisa bahagia selamanya https://t.co/8qJ7qscbjA""","""1919808301958889751""","""https://pbs.twimg.com/amplify_video_thumb/1919805246920130564/img/mMzHLp45f2DABiTD.jpg""","""""","""in""","""choe raesung lover""","""0""","""0""","""0""","""https://x.com/bangjeonssi/status/1919808301958889751""","""1580259560559759362""","""bangjeonssi"
"1919632349572301095,""""Tue May 06 17:35:39 +0000 2025""","""0""","""@oshmuse Semoga baekhyunie bahagia selalu sehat selalu dan dikelilingi orang baik HAPPY BAEKHYUN DAY!!! #큥일파티_참석완료 #HappyBaekhyunDay #해피큥데이 #WithBaekhyunInReverie @B_hundred_Hyun @BAEKHYUN_INB100 @weareoneEXO @INB100_official #큥이버블""","""1919808288738443387""","""""","""oshmuse""","""in""","""""","""0""","""0""","""0""","""https://x.com/01_irma09/status/1919808288738443387""","""1109083484876738560""","""01_irma09"
